Fine name,pdfsize,metadatasize,/Page,xrefLength,titlecharacters,/Encrypt,images,text,PDFHeader,obj,endobj,stream,endstream,xref,trailer,startxref,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,Class
682,82.0,414.0,2.0,477.0,30.0,0.0,1,Yes,	%PDF-1.7,122,121,34.0,150,16,6.0,12,6.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
7820,76.0,414.0,2.0,469.0,30.0,0.0,1,Yes,	%PDF-1.7,383,383,48.0,179,1,0.0,10,14.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
3690,88.0,412.0,3.0,525.0,27.0,0.0,1,Yes,	%PDF-1.7,383,383,49.0,180,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8987,90.0,412.0,3.0,538.0,27.0,0.0,1,Yes,	%PDF-1.7,382,382,49.0,180,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5233,90.0,386.0,1.0,463.0,14.0,0.0,1,Yes,	%PDF-1.7,394,394,53.0,186,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6405,81.0,386.0,1.0,460.0,14.0,0.0,1,Yes,	%PDF-1.7,397,397,54.0,187,1,0.0,10,13.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9943,403.0,441.0,4.0,28325.0,32.0,0.0,19,Yes,	%PDF-1.7,432,432,71.0,208,1,0.0,10,9.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
9753,48.0,355.0,2.0,317.0,23.0,0.0,1,Yes,	%PDF-1.4,442,442,424.0,171,15,5.0,13,0.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
1394,343.0,361.0,2.0,412.0,23.0,0.0,30,Yes,	%PDF-1.4,437,437,448.0,174,8,2.0,2,5.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
9891,60.0,357.0,3.0,516.0,23.0,0.0,1,Yes,	%PDF-1.7,295,295,31.0,143,1,0.0,7,10.0,1,1,1,1,4,1,1,1,5,1,0.0,Benign
3203,77.0,359.0,2.0,481.0,29.0,0.0,1,Yes,	%PDF-1.7,357,357,40.0,166,1,0.0,7,12.0,1,1,1,1,4,1,1,1,5,1,0.0,Benign
2181,77.0,359.0,2.0,481.0,29.0,0.0,1,Yes,	%PDF-1.6,381,381,43.0,172,13,4.0,12,0.0,9,9,38,1,5,1,1,1,1,1,0.0,Benign
4894,99.0,383.0,2.0,799.0,14.0,0.0,1,Yes,	%PDF-1.7,389,389,52.0,185,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
3788,67.0,345.0,2.0,101.0,23.0,0.0,1,Yes,	%PDF-1.7,405,405,55.0,188,1,0.0,13,20.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7421,67.0,331.0,2.0,287.0,24.0,0.0,1,Yes,	%PDF-1.7,394,394,54.0,187,1,0.0,10,16.0,1,1,1,1,4,1,1,1,5,1,0.0,Benign
1304,96.0,412.0,2.0,800.0,30.0,0.0,1,Yes,	%PDF-1.6,12,11,24.0,121,11,3.0,10,0.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
8856,96.0,412.0,2.0,800.0,30.0,0.0,1,Yes,	%PDF-1.5,22,21,33.0,149,8,2.0,2,4.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
9586,77.0,388.0,2.0,283.0,24.0,0.0,1,Yes,	%PDF-1.7,469,469,88.0,227,1,0.0,10,13.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6324,60.0,398.0,1.0,91.0,29.0,0.0,1,Yes,	%PDF-1.7,102,101,162.0,67,1,0.0,10,14.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4243,57.0,384.0,1.0,188.0,24.0,0.0,1,Yes,	%PDF-1.7,102,101,162.0,67,1,0.0,10,14.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7413,78.0,400.0,2.0,157.0,28.0,0.0,22,Yes,	%PDF-1.7,466,466,39.0,162,11,3.0,10,0.0,2,11,1,1,4,1,1,1,1,1,0.0,Benign
5102,78.0,360.0,2.0,571.0,30.0,0.0,1,Yes,	%PDF-1.5,35,34,41.0,167,8,2.0,2,3.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
1821,78.0,360.0,2.0,571.0,30.0,0.0,1,Yes,	%PDF-1.6,110,109,69.0,205,13,4.0,12,0.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8272,64.0,420.0,2.0,279.0,24.0,0.0,1,Yes,	%PDF-1.3,283,283,143.0,49,11,3.0,10,0.0,2,2,6,1,4,1,1,1,1,1,0.0,Benign
2611,93.0,360.0,3.0,546.0,14.0,0.0,1,Yes,	%PDF-1.4,102,101,68.0,204,8,2.0,2,3.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
3760,44.0,406.0,1.0,93.0,20.0,0.0,1,Yes,	%PDF-1.7,62,61,49.0,180,13,4.0,10,4.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
445,97.0,387.0,4.0,1016.0,14.0,0.0,1,Yes,	%PDF-1.7,423,423,65.0,200,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4745,75.0,375.0,2.0,768.0,14.0,0.0,2,Yes,	%PDF-1.7,238,238,285.0,136,1,0.0,10,22.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6627,63.0,401.0,3.0,368.0,26.0,0.0,1,Yes,	%PDF-1.7,390,390,53.0,186,1,0.0,10,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3479,91.0,375.0,2.0,763.0,14.0,0.0,1,Yes,	%PDF-1.7,427,427,66.0,201,1,0.0,12,33.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7840,96.0,386.0,4.0,800.0,14.0,0.0,1,Yes,	%PDF-1.7,426,426,66.0,201,1,0.0,10,31.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2909,92.0,386.0,4.0,735.0,14.0,0.0,1,Yes,	%PDF-1.7,404,404,57.0,190,1,0.0,10,14.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4186,88.0,425.0,3.0,542.0,30.0,0.0,1,Yes,	%PDF-1.7,62,61,99.0,239,1,0.0,13,21.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5850,92.0,425.0,3.0,551.0,30.0,0.0,1,Yes,	%PDF-1.7,445,445,73.0,210,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9596,90.0,387.0,2.0,528.0,25.0,0.0,1,Yes,	%PDF-1.7,439,439,70.0,207,1,0.0,12,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
9710,88.0,387.0,2.0,518.0,25.0,0.0,1,Yes,	%PDF-1.7,432,432,69.0,205,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5208,78.0,369.0,1.0,328.0,14.0,0.0,1,Yes,	%PDF-1.7,447,447,75.0,212,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3030,63.0,369.0,1.0,344.0,14.0,0.0,1,Yes,	%PDF-1.7,440,440,73.0,210,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9743,68.0,452.0,2.0,283.0,26.0,0.0,1,Yes,	%PDF-1.7,8,7,30.0,142,13,4.0,10,3.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
376,63.0,452.0,2.0,273.0,26.0,0.0,1,Yes,	%PDF-1.7,362,362,44.0,173,1,0.0,10,9.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6673,39.0,388.0,1.0,112.0,24.0,0.0,1,Yes,	%PDF-1.7,407,407,60.0,194,1,0.0,10,13.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5990,93.0,395.0,2.0,655.0,14.0,0.0,2,Yes,	%PDF-1.7,422,422,63.0,197,1,0.0,10,12.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
1782,359.0,420.0,2.0,832.0,24.0,0.0,1,Yes,	%PDF-1.7,382,382,49.0,180,1,0.0,10,13.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
8882,78.0,349.0,3.0,813.0,30.0,0.0,1,Yes,	%PDF-1.7,188,188,93.0,233,15,5.0,13,0.0,1,2,1,1,4,1,1,1,1,1,0.0,Benign
8665,78.0,349.0,3.0,813.0,30.0,0.0,1,Yes,	%PDF-1.7,116,115,165.0,70,1,0.0,17,14.0,2,2,1,1,4,1,1,1,1,1,0.0,Benign
7966,92.0,359.0,4.0,607.0,29.0,0.0,1,Yes,	%PDF-1.7,383,383,49.0,180,1,0.0,10,16.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
586,98.0,359.0,4.0,590.0,29.0,0.0,1,Yes,	%PDF-1.7,383,383,49.0,180,1,0.0,10,16.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
8862,75.0,347.0,2.0,380.0,29.0,0.0,1,Yes,	%PDF-1.7,436,436,68.0,204,1,0.0,12,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3527,70.0,360.0,2.0,327.0,31.0,0.0,1,Yes,	%PDF-1.7,431,431,67.0,203,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2277,70.0,360.0,2.0,327.0,31.0,0.0,1,Yes,	%PDF-1.7,397,397,55.0,188,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6704,76.0,347.0,2.0,404.0,29.0,0.0,1,Yes,	%PDF-1.7,397,397,55.0,188,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
3365,93.0,334.0,2.0,687.0,14.0,0.0,1,Yes,	%PDF-1.7,136,135,187.0,88,1,0.0,12,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
357,96.0,334.0,2.0,678.0,14.0,0.0,1,Yes,	%PDF-1.7,135,134,187.0,88,1,0.0,10,11.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
1256,77.0,362.0,2.0,766.0,14.0,0.0,2,Yes,	%PDF-1.6,470,470,34.0,150,11,3.0,10,0.0,12,16,12,1,4,1,1,1,1,1,0.0,Benign
3330,87.0,362.0,2.0,762.0,14.0,0.0,1,Yes,	%PDF-1.5,27,26,43.0,172,8,2.0,2,3.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
6485,82.0,372.0,1.0,346.0,28.0,0.0,1,Yes,	%PDF-1.7,362,362,43.0,172,1,0.0,10,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7101,66.0,372.0,1.0,341.0,28.0,0.0,1,Yes,	%PDF-1.7,376,376,47.0,178,1,0.0,10,14.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9346,66.0,397.0,3.0,464.0,29.0,0.0,1,Yes,	%PDF-1.7,397,397,54.0,187,1,0.0,13,19.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
5652,85.0,397.0,3.0,470.0,29.0,0.0,1,Yes,	%PDF-1.7,379,379,49.0,180,1,0.0,10,15.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
8795,83.0,411.0,3.0,178.0,28.0,0.0,1,Yes,	%PDF-1.7,40,39,110.0,16,1,0.0,10,24.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
4957,75.0,395.0,3.0,238.0,24.0,0.0,1,Yes,	%PDF-1.7,53,52,119.0,25,1,0.0,12,25.0,1,1,1,1,5,1,1,1,5,1,0.0,Benign
7043,87.0,385.0,2.0,926.0,14.0,0.0,1,Yes,	%PDF-1.7,405,405,56.0,189,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5475,93.0,385.0,2.0,917.0,14.0,0.0,1,Yes,	%PDF-1.7,405,405,56.0,189,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6769,99.0,357.0,4.0,314.0,21.0,0.0,2,Yes,	%PDF-1.7,406,406,58.0,191,1,0.0,12,19.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1439,98.0,388.0,4.0,705.0,14.0,0.0,1,Yes,	%PDF-1.6,205,205,67.0,203,8,2.0,7,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Benign
4161,79.0,371.0,3.0,449.0,14.0,0.0,1,Yes,	%PDF-1.7,105,104,53.0,186,13,4.0,10,6.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1039,84.0,371.0,3.0,454.0,14.0,0.0,1,Yes,	%PDF-1.7,440,440,71.0,208,1,0.0,10,14.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
8242,67.0,340.0,2.0,344.0,15.0,0.0,1,Yes,	%PDF-1.7,379,379,46.0,176,1,0.0,12,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
4504,61.0,399.0,2.0,295.0,14.0,0.0,2,Yes,	%PDF-1.7,404,404,55.0,188,1,0.0,12,14.0,1,1,1,1,5,1,1,1,5,1,0.0,Benign
2399,66.0,399.0,2.0,294.0,14.0,0.0,1,Yes,	%PDF-1.7,357,357,41.0,167,1,0.0,10,9.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2034,54.0,431.0,2.0,100.0,26.0,0.0,1,Yes,	%PDF-1.6,436,436,26.0,127,11,3.0,10,0.0,12,16,5,1,4,1,1,1,1,1,0.0,Benign
4413,53.0,415.0,2.0,202.0,24.0,0.0,1,Yes,	%PDF-1.5,470,470,34.0,150,8,2.0,2,3.0,12,16,5,1,2,1,1,1,1,1,0.0,Benign
939,79.0,364.0,4.0,1025.0,35.0,0.0,1,Yes,	%PDF-1.6,89,88,70.0,207,13,4.0,12,0.0,1,2,1,1,4,1,1,1,1,1,0.0,Benign
8805,77.0,379.0,5.0,920.0,37.0,0.0,1,Yes,	%PDF-1.6,397,397,55.0,188,1,0.0,2,17.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
1036,96.0,397.0,3.0,767.0,43.0,0.0,1,Yes,	%PDF-1.6,389,389,51.0,184,1,0.0,2,16.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
6731,89.0,363.0,2.0,2163.0,42.0,0.0,2,Yes,	%PDF-1.7,105,104,47.0,178,13,4.0,10,6.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3746,72.0,353.0,2.0,216.0,35.0,0.0,1,Yes,	%PDF-1.4,216,216,110.0,16,13,4.0,7,6.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
1920,68.0,408.0,2.0,335.0,29.0,0.0,1,Yes,	%PDF-1.6,44,43,48.0,179,11,3.0,10,0.0,12,16,27,1,4,1,1,1,1,1,0.0,Benign
5247,70.0,408.0,2.0,335.0,29.0,0.0,1,Yes,	%PDF-1.6,466,466,85.0,224,1,0.0,12,13.0,2,2,1,1,4,1,1,1,1,1,0.0,Benign
5417,90.0,365.0,2.0,576.0,14.0,0.0,1,Yes,	%PDF-1.5,257,257,150.0,57,8,2.0,2,5.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
1600,99.0,410.0,2.0,705.0,30.0,0.0,1,Yes,	%PDF-1.4,234,234,133.0,40,13,4.0,12,0.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8043,71.0,363.0,2.0,434.0,14.0,0.0,1,Yes,	%PDF-1.4,335,335,138.0,43,13,4.0,7,4.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
9164,71.0,363.0,2.0,424.0,14.0,0.0,1,Yes,	%PDF-1.7,473,473,92.0,232,1,0.0,10,13.0,1,1,1,1,4,1,1,1,5,1,0.0,Benign
8083,57.0,348.0,2.0,188.0,24.0,0.0,1,Yes,	%PDF-1.7,376,376,46.0,176,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5048,84.0,391.0,2.0,522.0,30.0,0.0,1,Yes,	%PDF-1.7,371,371,46.0,176,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4968,92.0,391.0,2.0,511.0,30.0,0.0,1,Yes,	%PDF-1.6,88,87,148.0,54,1,0.0,13,11.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8650,94.0,386.0,2.0,721.0,15.0,0.0,1,Yes,	%PDF-1.6,79,78,145.0,51,1,0.0,7,15.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
9807,93.0,386.0,2.0,721.0,15.0,0.0,1,Yes,	%PDF-1.7,450,450,77.0,214,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5445,89.0,359.0,4.0,631.0,14.0,0.0,1,Yes,	%PDF-1.7,405,405,58.0,191,1,0.0,10,14.0,1,1,1,1,4,1,1,1,5,1,0.0,Benign
7320,94.0,395.0,1.0,1220.0,27.0,0.0,1,Yes,	%PDF-1.7,458,458,79.0,216,1,0.0,14,27.0,1,1,1,1,6,1,1,1,1,1,0.0,Benign
8223,81.0,395.0,1.0,1007.0,27.0,0.0,1,Yes,	%PDF-1.7,440,440,73.0,210,1,0.0,10,21.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
37,61.0,405.0,1.0,444.0,27.0,0.0,1,Yes,	%PDF-1.7,439,439,69.0,205,1,0.0,14,23.0,1,1,1,1,6,1,1,1,1,1,0.0,Benign
9469,64.0,405.0,1.0,454.0,27.0,0.0,1,Yes,	%PDF-1.7,389,389,53.0,186,1,0.0,10,16.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
4976,81.0,425.0,1.0,1544.0,30.0,0.0,1,Yes,	%PDF-1.7,379,379,48.0,179,1,0.0,12,11.0,1,1,1,1,5,1,1,1,5,1,0.0,Benign
7079,85.0,414.0,1.0,448.0,24.0,0.0,1,Yes,	%PDF-1.7,196,196,239.0,120,1,0.0,10,51.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7155,57.0,363.0,1.0,30.0,23.0,0.0,1,Yes,	%PDF-1.6,42,41,49.0,180,8,2.0,7,0.0,1,2,1,1,2,1,1,1,1,1,0.0,Benign
1767,85.0,382.0,1.0,39.0,30.0,0.0,1,Yes,	%PDF-1.6,255,255,53.0,186,8,2.0,7,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Benign
9638,54.0,393.0,2.0,247.0,32.0,0.0,1,Yes,	%PDF-1.7,465,465,87.0,226,1,0.0,10,20.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
6204,54.0,393.0,2.0,247.0,32.0,0.0,1,Yes,	%PDF-1.6,87,86,69.0,205,11,3.0,10,0.0,12,16,32,1,4,1,1,1,1,1,0.0,Benign
7187,56.0,381.0,2.0,238.0,32.0,0.0,1,Yes,	%PDF-1.7,312,312,33.0,149,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
8146,73.0,344.0,2.0,330.0,24.0,0.0,1,Yes,	%PDF-1.7,360,360,42.0,170,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
8557,78.0,389.0,2.0,400.0,30.0,0.0,1,Yes,	%PDF-1.6,470,470,90.0,230,1,0.0,12,10.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1321,73.0,389.0,2.0,403.0,30.0,0.0,1,Yes,	%PDF-1.6,17,16,98.0,238,1,0.0,13,11.0,2,2,1,1,4,1,1,1,1,1,0.0,Benign
936,87.0,376.0,2.0,446.0,14.0,0.0,1,Yes,	%PDF-1.7,379,379,48.0,179,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4079,79.0,398.0,2.0,224.0,26.0,0.0,1,Yes,	%PDF-1.7,427,427,67.0,203,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5519,92.0,450.0,2.0,448.0,18.0,0.0,1,Yes,	%PDF-1.6,379,379,50.0,183,1,0.0,2,6.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
9483,86.0,376.0,2.0,432.0,14.0,0.0,1,Yes,	%PDF-1.6,56,55,49.0,180,8,2.0,7,1.0,2,11,1,1,2,1,1,1,1,1,4.0,Benign
2283,75.0,367.0,2.0,353.0,16.0,0.0,1,Yes,	%PDF-1.7,431,431,68.0,204,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3182,85.0,349.0,2.0,449.0,14.0,0.0,1,Yes,	%PDF-1.7,420,420,64.0,199,1,0.0,10,9.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2651,75.0,367.0,2.0,343.0,16.0,0.0,1,Yes,	%PDF-1.7,390,390,53.0,186,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
1983,75.0,367.0,2.0,343.0,16.0,0.0,1,Yes,	%PDF-1.7,413,413,61.0,195,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3950,82.0,366.0,2.0,319.0,17.0,0.0,1,Yes,	%PDF-1.7,390,390,53.0,186,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9559,73.0,366.0,2.0,337.0,17.0,0.0,1,Yes,	%PDF-1.7,390,390,53.0,186,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
1750,81.0,379.0,2.0,379.0,17.0,0.0,1,Yes,	%PDF-1.7,6,5,39.0,162,13,4.0,10,3.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7866,80.0,379.0,2.0,369.0,17.0,0.0,1,Yes,	%PDF-1.7,397,397,55.0,188,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
3758,89.0,405.0,2.0,361.0,34.0,0.0,1,Yes,	%PDF-1.7,439,439,71.0,208,1,0.0,12,13.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8928,82.0,405.0,2.0,379.0,34.0,0.0,1,Yes,	%PDF-1.7,439,439,72.0,209,1,0.0,10,11.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
5082,77.0,365.0,2.0,347.0,16.0,0.0,1,Yes,	%PDF-1.7,27,26,46.0,176,13,4.0,10,3.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
2633,74.0,365.0,2.0,340.0,16.0,0.0,1,Yes,	%PDF-1.7,413,413,62.0,196,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
558,77.0,367.0,2.0,353.0,16.0,0.0,1,Yes,	%PDF-1.7,394,394,53.0,186,1,0.0,12,13.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
2886,77.0,366.0,2.0,345.0,17.0,0.0,1,Yes,	%PDF-1.7,390,390,53.0,186,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
516,76.0,366.0,2.0,346.0,17.0,0.0,1,Yes,	%PDF-1.7,394,394,53.0,186,1,0.0,12,13.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5240,79.0,366.0,2.0,356.0,16.0,0.0,1,Yes,	%PDF-1.7,397,397,54.0,187,1,0.0,12,13.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7949,75.0,366.0,2.0,348.0,16.0,0.0,1,Yes,	%PDF-1.7,397,397,54.0,187,1,0.0,12,13.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
239,86.0,349.0,2.0,441.0,14.0,0.0,1,Yes,	%PDF-1.7,426,426,66.0,201,1,0.0,13,16.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5246,86.0,368.0,2.0,781.0,14.0,0.0,1,Yes,	%PDF-1.7,394,394,54.0,187,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
8041,95.0,346.0,2.0,472.0,15.0,0.0,1,Yes,	%PDF-1.7,97,96,71.0,208,13,4.0,7,4.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
4023,80.0,346.0,2.0,492.0,15.0,0.0,1,Yes,	%PDF-1.7,6,5,93.0,233,1,0.0,10,15.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
358,52.0,367.0,2.0,83.0,25.0,0.0,19,Yes,	%PDF-1.6,295,295,32.0,147,1,0.0,2,6.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
6882,51.0,364.0,2.0,160.0,24.0,0.0,19,Yes,	%PDF-1.6,140,140,73.0,210,8,2.0,7,2.0,2,11,1,1,2,1,1,1,1,1,0.0,Benign
3962,49.0,388.0,2.0,101.0,24.0,0.0,1,Yes,	%PDF-1.5,14,13,31.0,143,8,2.0,2,3.0,12,16,2,1,2,1,1,1,2,1,0.0,Benign
7519,327.0,422.0,2.0,805.0,24.0,0.0,1,Yes,	%PDF-1.6,40,39,53.0,186,8,2.0,2,3.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
4742,78.0,394.0,2.0,260.0,30.0,0.0,1,Yes,	%PDF-1.6,302,302,214.0,107,8,2.0,7,0.0,12,16,35,1,4,1,1,1,1,1,0.0,Benign
78,60.0,394.0,2.0,265.0,30.0,0.0,1,Yes,	%PDF-1.5,299,299,221.0,111,8,2.0,2,6.0,12,16,34,1,2,1,1,1,1,1,0.0,Benign
9968,71.0,359.0,2.0,384.0,15.0,0.0,1,Yes,	%PDF-1.7,455,455,33.0,149,16,6.0,12,2.0,1,1,1,1,4,2,1,1,1,1,0.0,Benign
1173,71.0,359.0,2.0,384.0,15.0,0.0,1,Yes,	%PDF-1.7,366,366,44.0,173,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
1261,74.0,374.0,1.0,609.0,33.0,0.0,1,Yes,	%PDF-1.6,328,328,202.0,102,8,2.0,7,0.0,7,8,2,1,4,1,1,1,1,1,0.0,Benign
8988,70.0,349.0,2.0,546.0,14.0,0.0,2,Yes,	%PDF-1.7,382,382,48.0,179,1,0.0,13,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8954,80.0,349.0,2.0,541.0,14.0,0.0,1,Yes,	%PDF-1.7,318,318,34.0,150,1,0.0,10,8.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7754,72.0,343.0,2.0,314.0,14.0,0.0,1,Yes,	%PDF-1.7,370,370,45.0,175,1,0.0,10,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5433,67.0,343.0,2.0,303.0,14.0,0.0,1,Yes,	%PDF-1.7,383,383,50.0,183,1,0.0,10,12.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
687,79.0,365.0,3.0,581.0,14.0,0.0,1,Yes,	%PDF-1.7,371,371,47.0,178,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7329,92.0,365.0,3.0,582.0,14.0,0.0,1,Yes,	%PDF-1.7,376,376,48.0,179,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9270,76.0,353.0,2.0,773.0,14.0,0.0,1,Yes,	%PDF-1.7,383,383,48.0,179,1,0.0,12,16.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
4832,76.0,353.0,2.0,773.0,14.0,0.0,1,Yes,	%PDF-1.7,406,406,57.0,190,1,0.0,12,15.0,1,1,1,1,5,1,1,1,5,1,0.0,Benign
9809,94.0,367.0,2.0,486.0,21.0,0.0,1,Yes,	%PDF-1.7,379,379,48.0,179,1,0.0,10,14.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
3564,89.0,379.0,1.0,334.0,14.0,0.0,1,Yes,	%PDF-1.5,161,161,27.0,132,8,2.0,2,4.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
3886,94.0,356.0,4.0,1194.0,16.0,0.0,1,Yes,	%PDF-1.6,469,469,43.0,172,8,2.0,7,0.0,1,2,1,1,2,1,1,1,1,1,0.0,Benign
